user,sku,category,query,click_time,query_time
4e501622c9488aeb84435f08ff7620bfde08ae16,9315715,abcat0907007,"portable air conditioner","2011-10-26 00:21:25.27","2011-10-26 00:20:36.868"
4e501b6a30c0ae4c1438fae9a0aefda69b04e844,9999165700050018,abcat0201009,"Ipod nano 16 gb","2011-10-22 12:03:04.693","2011-10-22 12:01:26.218"
4e50230900fa4bcb3ce596e7569fe79db79fde52,9811982,pcmcat223000050016,"Laser printers","2011-08-19 05:56:26.724","2011-08-19 05:54:29.335"
4e50230900fa4bcb3ce596e7569fe79db79fde52,9004258,pcmcat166000050028,"Sling box","2011-09-08 16:10:32.378","2011-09-08 16:09:23.718"
4e50232ef8a223ba97c7e0819d780c0e2d20f62f,1443853,pcmcat209400050001,"lg comsmo touch","2011-08-20 15:32:08.806","2011-08-20 15:31:54.46"
4e504f59f852c0b838b8b6804313de92227486dd,1409226,pcmcat162100050040,"virgin mobile","2011-10-25 16:03:27.068","2011-10-25 15:58:44.979"
4e505085e9955607c5cabd0d842cd1af1ce3d9a0,6889584,abcat0410012,sd600,"2011-10-25 22:08:35.073","2011-10-25 22:07:52.36"
4e506600a7c09bc373a6657b9ace3008fd2ab1b1,8781348,abcat0515030,"bluetooth headsets","2011-08-11 16:55:52.126","2011-08-11 16:55:09.724"
4e50683b249e82ffdf9c36422c1b8b16183f5d8d,8791319,pcmcat161100050044,Airport,"2011-10-19 11:06:05.221","2011-10-19 11:05:49.386"
4e50683b249e82ffdf9c36422c1b8b16183f5d8d,1074623,pcmcat161500050000,"Airport extreme base station","2011-10-19 11:09:43.335","2011-10-19 11:09:30.382"
4e507003e22d43878695fcf815e04988d1521074,8795404,abcat0513003,mice,"2011-10-25 23:58:34.193","2011-10-25 23:57:59.658"
4e50758066c80f2ede789509609e1009c05fc33f,9811521,abcat0106001,"Corner tv stand","2011-09-19 21:03:57.053","2011-09-19 21:01:25.014"
4e5077941c2512e4a3de80749d974c99e1be9f87,9253666,cat02015,"True blood","2011-10-22 15:15:07.939","2011-10-22 15:14:54.061"
4e507f0b7426359ce179a4c8abb2bf7be383825a,2569171,pcmcat232900050017,Apache,"2011-09-05 15:21:21.475","2011-09-05 15:21:04.771"
4e508c1cd921fd925300f137b4675f7b6652092a,9715573,abcat0707002,pokemon,"2011-08-28 16:08:10.255","2011-08-28 16:06:50.129"
4e508e18b748bacbc7ad710e88af640517d4ddd6,1685043,abcat0302013,"usb stick","2011-09-02 21:24:58.241","2011-09-02 21:22:32.686"
4e5098a50470fb19747cecf0a384504ebd2e8c33,9927415,abcat0707002,Tetris,"2011-10-15 19:18:44.383","2011-10-15 19:17:42.692"
4e5098a50470fb19747cecf0a384504ebd2e8c33,1339564,pcmcat232900050017,Pikmin,"2011-10-16 02:00:09.25","2011-10-16 02:00:00.23"
4e509fbe8ddf89e3c4a39c11799206f6563697bc,2204211,pcmcat144700050004,"Over the ear headphone","2011-09-25 10:55:09.643","2011-09-25 10:54:21.365"
4e509fbe8ddf89e3c4a39c11799206f6563697bc,9836718,pcmcat144700050004,"Over the ear headphone","2011-09-25 10:55:30.116","2011-09-25 10:54:21.365"
4e50a280ae84c8c1560db785a35efed972123fe1,2128285,abcat0201010,iriver,"2011-10-20 00:01:36.602","2011-10-20 00:00:41.506"
4e50a3c1c8a7c83785c3adc8c0d1e63fdcc93fec,2842056,pcmcat209000050008,OnlineMidnightSale_HomeTheater_20110825,"2011-08-25 05:58:15.879","2011-08-25 05:56:03.494"
4e50a970eea07d6e3c327cc546574cff8d1def6c,9492426,pcmcat143000050007,"Beats audio","2011-09-10 20:58:54.816","2011-09-10 20:56:59.479"
4e50a970eea07d6e3c327cc546574cff8d1def6c,9845581,pcmcat143000050011,"Beats audio","2011-09-10 20:59:28.412","2011-09-10 20:56:59.479"
4e50e6afe6e577fd3264ae5cbf1db656f1c4ea7a,2918553,pcmcat218000050000,"IPad 2 cover","2011-10-16 10:21:16.909","2011-10-16 10:19:11.585"
4e50f73be82dbf790fde38ceaece8613fa29f614,2809538,pcmcat247400050000,toshiba,"2011-10-10 09:38:14.995","2011-10-10 09:36:57.381"
4e50f8ad192ec25c6bdf08a9acf1ac39bbbc79ca,7992915,pcmcat165900050032,"hd antenna","2011-10-25 23:28:14.22","2011-10-25 23:27:57.624"
4e50fca6e252f5ce7fdec3f133c999ba69a11338,2970264,abcat0101001,"LG 3D","2011-10-09 02:48:21.276","2011-10-09 02:46:54.372"
4e5104a9c6995336730f36ed0ab24a9b9aca9f60,2738738,pcmcat164200050013,tablets,"2011-08-15 14:41:35.167","2011-08-15 14:39:32.354"
4e510827d8dcc77abb943772d723ca23f2db0243,3403614,abcat0301014,"Motorcycle gps","2011-10-30 17:15:07.276","2011-10-30 17:14:12.753"
4e510c23ee32070713a7d4bc1a53690bed238caa,3158616,cat02015,"Pirates of te Caribbean","2011-10-20 11:36:49.244","2011-10-20 11:36:20.993"
4e5118b360710c9e9a76df6572ad60b25d62e8e1,9616458,cat02716,"The game","2011-08-25 19:15:43.155","2011-08-25 19:15:25.582"
4e5134bccfa60aac23614c22c6bdcac788001e5d,2721198,pcmcat170900050018,"web camera","2011-10-20 00:08:35.198","2011-10-20 00:08:19.665"
4e513ad97efe70674d1f672a2ba6c31c6eac80be,9773712,abcat0410001,cases,"2011-10-06 22:19:12.937","2011-10-06 22:18:41.925"a745b9293,2847643,abcat0503013,Modems,"2011-10-28 20:35:48.101","2011-10-28 20:31:42.051"
006b910ee606dab1fe91e5d65a151b230b436e76,2795191,abcat0515028,"MacBook pro case","2011-09-20 18:42:45.451","2011-09-20 18:41:27.363"
006b910ee606dab1fe91e5d65a151b230b436e76,2795207,abcat0515028,"MacBook pro case","2011-09-20 18:44:14.74","2011-09-20 18:41:27.363"
006bad742b43fe9a76c315998aa89e142229c80c,18178883,cat02009,"monster squad","2011-10-25 23:58:39.272","2011-10-25 23:58:06.106"
006bb2d638038e01b71d5c88cf35072a48fd6bf4,1430456,pcmcat138100050035,"Mini dvi","2011-08-21 21:42:13.992","2011-08-21 21:40:17.181"
006bb42641e1d32fcb585105233e271444dcd103,11038815,cat02002,godfather,"2011-10-26 00:37:34.996","2011-10-26 00:36:57.551"
4e5215e2943efb5d75193f80d584a3d8b4c387ba,1418588,abcat0811004,acer,"2011-10-26 00:19:59.653","2011-10-26 00:19:21.53"
4e521cdb00f401d73817d12a558b48dada54aa44,19321268,cat02015,"Armed and dangerous","2011-08-17 17:56:45.376","2011-08-17 17:56:22.036"
4e52227a11610e86f9c95655cbce403903625318,2061077,abcat0401004,"Digital cameras","2011-09-15 14:53:32.437","2011-09-15 14:51:43.013"
4e52227a11610e86f9c95655cbce403903625318,9999159400050006,abcat0707001,"Digital cameras","2011-09-15 14:56:19.455","2011-09-15 14:51:43.013"
4e522bc0eb01d52fa3f720817c94aa4b3fe86815,2634193,pcmcat200200050000,"Hp touchsmart 610","2011-10-05 16:05:44.384","2011-10-05 16:05:09.858"
4e5242edf2386e215192564d082faecd76064bf0,2390524,pcmcat209000050008,"htc flyer","2011-10-06 07:40:13.931","2011-10-06 07:39:57.22"
4e5242edf2386e215192564d082faecd76064bf0,8815703,abcat0912018,"kitchenaid mixer","2011-10-30 16:31:55.871","2011-10-30 16:29:48.01"
4e5242edf2386e215192564d082faecd76064bf0,7773992,abcat0912018,"kitchenaid mixer","2011-10-30 16:33:37.531","2011-10-30 16:29:48.01"
4e5242edf2386e215192564d082faecd76064bf0,9365563,abcat0912018,"kitchenaid mixer black","2011-10-30 16:34:19.93","2011-10-30 16:34:11.313"
4e5242edf2386e215192564d082faecd76064bf0,4772062,abcat0912018,"black kitchenaid mixer","2011-10-30 16:35:19.26","2011-10-30 16:35:05.153"
4e5246f715c08aba2aab55d7b442fb503b4980ba,8878672,abcat0208011,Ihome,"2011-10-25 10:42:26.065","2011-10-25 10:40:07.316"
4e524a6a6b90dcc68dca46ac925a8c41be20ad1b,9808915,pcmcat144700050004,headphones,"2011-10-13 18:41:46.132","2011-10-13 18:38:37.395"
4e524a6a6b90dcc68dca46ac925a8c41be20ad1b,2149199,pcmcat144700050004,headphones,"2011-10-13 18:43:23.918","2011-10-13 18:38:37.395"
4e5253cbc54446df3713c3f015a8c06d53a62d97,1232474,pcmcat143000050007,Dr.dre,"2011-08-13 22:04:34.492","2011-08-13 22:03:44.414"
4e5256ad7be6e8f6dc4c567c75a0f6626176c1a0,2893174,abcat0101001,"lcd tv","2011-10-29 03:13:02.096","2011-10-29 03:12:58.239"
4e525bf53ff760c14f9886312f621ef6cff3c90a,1525426,pcmcat172000050000,"digital photo frames","2011-10-26 00:35:53.887","2011-10-26 00:35:34.43"
4e527e9ba0fabe46e1407833ef67e898f91af065,1421112,abcat0403004,"Go pro","2011-09-19 18:13:08.33","2011-09-19 18:12:23.436"
4e5291e6c99273ad5599a0e182221c127bc41dfb,9778635,pcmcat180400050000,canon,"2011-08-14 13:04:56.667","2011-08-14 13:01:40.817"
4e5291e6c99273ad5599a0e182221c127bc41dfb,9999162200050030,pcmcat180400050006,canon,"2011-08-14 13:05:52.707","2011-08-14 13:01:40.817"
4e52b5cca91a740a48c89b8c132ca882701906f3,3367463,pcmcat209400050001,"Xperia play","2011-10-09 11:22:09.96","2011-10-09 11:22:04.196"
4e52d69d77ff8f97b4e622c9c05968727a614f4f,4371156,cat02015,"mike jones","2011-10-19 23:36:40.426","2011-10-19 23:35:41.489"
4e52e61ef9147904414c1abdb157a74bafa58bd5,1658122,pcmcat207900050011,"iPhone charger","2011-09-27 21:48:14.106","2011-09-27 21:46:59.15"
4e52e6f7c1048910b106ea8601db69e9c7c204b3,1854819,abcat0101001,"32 inch LCD tv","2011-10-16 13:40:51.189","2011-10-16 13:40:33.474"
4e52ed1f933e441e09fe4788602877ae5b10b9c8,9837565,abcat0107040,Harmony,"2011-10-09 08:02:55.017","2011-10-09 08:02:19.854"
4e52fb40e70dfd74687a6ff89471b588f7973089,2584325,abcat0101001,"Samsung plasma","2011-10-07 19:14:02.991","2011-10-07 19:13:19.033"
4e52fb40e70dfd74687a6ff89471b588f7973089,2135072,abcat0101001,"Samsung plasma","2011-10-07 19:14:10.275","2011-10-07 19:13:19.033"
4e52fb40e70dfd74687a6ff89471b588f7973089,2262074,abcat0101001,"Samsung plasma","2011-10-07 19:15:30.958","2011-10-07 19:13:19.033"
4e52fdf56c3fdbbc0f189d9842abdbe450a2981f,2809477,pcmcat247400050000,"toshiba laptop","2011-10-26 00:10:43.154","2011-10-26 00:09:55.475"
4e532402a74879896f21e7ebe4fabe97c99d8acd,3143987,cat02012,"lil wayne","2011-08-29 12:06:32.884","2011-08-29 12:03:08.263"
4e5324f11aba0963774c2076d1dd957ed40b6b50,2238218,abcat0705001,"Psp 3000","2011-10-11 00:42:07.782","2011-10-11 00:41:08.182"
4e5326095fafbba636829fe2d852f79a1851600f,3825057,pcmcat209400050001,iPhone,"2011-10-20 08:23:03.609","2011-10-20 08:20:04.114"
4e5326fd1887423985f03dc4d6f430b1b9154b34,3039182,cat02015,"how i met your mother","2011-09-23 16:51:30.516","2011-09-23 16:49:53.26"
4e53352a50982afd85e75d4df0c844c6e0cc9990,3487784,pcmcat209400050001,"iPhone 4s","2011-10-18 15:09:41.238","2011-10-18 15:09:12.244"
4e53613c741d7a64ad3c60f5d63bdefef29fb469,3282053,abcat0811003,"Card reader","2011-09-27 13:01:16.06","2011-09-27 12:59:50.167"
4e53613c741d7a64ad3c60f5d63bdefef29fb469,3266378,pcmcat214700050000,"Iphone4 case","2011-09-27 13:07:58.658","2011-09-27 13:05:43.164"
4e538db727e7407a4549d62ff70f0335eba338dc,1326039,pcmcat246100050002,"Bluetooth Headphones","2011-10-07 13:49:47.251","2011-10-07 13:48:44.275"
4e539cdffbe841619e179d80366436eac2710123,2089051,pcmcat233600050006,"Video cameras","2011-10-22 10:38:11.655","2011-10-22 10:36:49.112"
4e539cdffbe841619e179d80366436eac2710123,1980124,pcmcat180400050000,"Video cameras","2011-10-22 10:39:18.024","2011-10-22 10:36:49.112"
4e53d35e01dc1201c2f0a51800b2ccb806c75e69,9775134,abcat0302037,alpine,"2011-09-25 20:50:29.575","2011-09-25 20:49:03.083"
4e53d45674a8c8e80bc4ba9a2e9eab6819549ad0,2925714,pcmcat247400050000,intel,"2011-08-31 11:23:45.99","2011-08-31 11:23:13.843"
4e53d45674a8c8e80bc4ba9a2e9eab6819549ad0,3216055,pcmcat171900050029,"Otter box","2011-09-29 09:14:05.159","2011-09-29 09:12:01.53"
4e53df0281cd3f4cbb0fa36dfade61cf73b9e6fb,1380306,abcat0511004,"Wide format printer","2011-10-27 07:03:46.354","2011-10-27 07:03:30.235"
4e53f5bf5170ca7a571e187a2ce8b84730962c84,3108109,pcmcat247400050001,"Macbook air","2011-10-21 17:32:32.246","2011-10-21 17:32:20.354"
4e53f5bf5170ca7a571e187a2ce8b84730962c84,1535123,pcmcat247400050001,"Macbook air","2011-10-21 17:33:26.642","2011-10-21 17:32:20.354"
4e5416fbd166ddd26d0417cef604db1c0a43f384,1733053,abcat0303001,Stereo,"2011-09-01 18:56:36.955","2011-09-01 18:53:51.854"
4e5416fbd166ddd26d0417cef604db1c0a43f384,1580289,abcat0303001,Stereo,"2011-09-01 18:57:31.841","2011-09-01 18:53:51.854"
4e541da8c515821fc0b220815b288d467daf07a2,9252836,pcmcat221000050008,"pioneer radio","2011-09-17 15:18:25.835","2011-09-17 15:15:26.816"
4e542c430bc74a1f4fc52ca08ba0d0947173b00d,2047641,abcat0101001,"lcd tv","2011-09-20 13:10:10.021","2011-09-20 13:10:06.156"
4e54320390d9f34947ae733fc202a7aed9821c55,2620821,abcat0101001,"lcd tv","2011-10-14 06:31:47.667","2011-10-14 06:31:39.259"
4e543426c743265426129e3518c61694680927a5,8396292,cat02015,"Carlitos way","2011-09-06 07:32:48.122","2011-09-06 07:32:07.289"
4e543426c743265426129e3518c61694680927a5,3959826,cat02015,"Space jam","2011-09-06 07:49:51.095","2011-09-06 07:49:36.188"
4e543426c743265426129e3518c61694680927a5,18950615,cat02015,"boulevard nights","2011-09-12 10:51:35.482","2011-09-12 10:51:14.843"
4e543426c743265426129e3518c61694680927a5,14497822,cat02015,Lambada,"2011-09-12 11:13:03.529","2011-09-12 11:12:49.051"
4e543426c743265426129e3518c61694680927a5,1853531,pcmcat164200050013,"Road dogz","2011-09-12 11:16:54.711","2011-09-12 11:14:55.576"
4e543f5d42c6256324f474a457573dd7b6356ab8,2049039,abcat0401004,Nikon,"2011-09-24 14:18:17.902","2011-09-24 14:17:45.188"
4e5449fd01d264af56e50de6c0833faad34a21ab,2532211,abcat0303002,"lcd monitors","2011-10-19 23:48:42.729","2011-10-19 23:48:23.336"
4e54548202e9b95fc13572fcc4d11caf76aaee4f,8734569,abcat0202007,"record player","2011-10-25 23:19:59.997","2011-10-25 23:19:13.183"
4e5465bff9d4aa702216152b2b1b1efc4e6c89fe,2475916,pcmcat209000050008,"Asus transformar","2011-10-25 06:51:06.325","2011-10-25 06:49:59.384"
4e5470d182582f497db3c326535c3790a8cdb143,8998506,abcat0503002,"Internet router","2011-10-04 20:39:17.956","2011-10-04 20:38:44.998"
4e5473cec91d3c61a744270e7324a06b73cfca3a,8241422,pcmcat144700050004,"Sony wireless headphone","2011-09-10 08:00:18.286","2011-09-10 07:59:49.023"
4e5473cec91d3c61a744270e7324a06b73cfca3a,9227561,pcmcat144700050004,"Sony wireless headphone","2011-09-10 08:01:05.853","2011-09-10 07:59:49.023"
4e5473cec91d3c61a744270e7324a06b73cfca3a,9040076,pcmcat221000050010,"Sony wireless headphone","2011-09-10 08:02:13.718","2011-09-10 07:59:49.023"
4e5478a3c64c704f76825b168d817abf6b3602ee,4909889,pcmcat185400050003,garmin,"2011-10-26 00:21:56.897","2011-10-26 00:21:31.274"
4e547fe61db2f76c9e39c921745ece1fb58460d8,1150204,abcat0301014,Magellan,"2011-09-02 17:19:53.411","2011-09-02 17:18:27.552"
4e547fe61db2f76c9e39c921745ece1fb58460d8,9894222,abcat0301014,Magellan,"2011-09-02 17:20:24.302","2011-09-02 17:18:27.552"
4e54812fea1ed9c007e5d72ce20984166c7d013e,2077044,abcat0305000,radar,"2011-10-25 23:49:44.205","2011-10-25 23:49:16.68"
4e5491a38c8ff7f3c8217215b14a54df4f91f340,3245514,abcat0301014,"Garmin 3490","2011-10-05 19:00:40.778","2011-10-05 18:58:47.215"
4e549511dc26a0061515d0b4071df9919e9938b6,2945292,abcat0703002,"ps3 modern warfare 3","2011-10-23 21:11:30.929","2011-10-23 21:11:03.743"
4e54a89868842dde924c9942172ae0da23270fd0,1649294,abcat0715001,gunnar,"2011-09-30 00:26:28.601","2011-09-30 00:25:36.948"
4e54aa0f8629cea6c732f2692a97116b8151092f,2636986,abcat0307022,"usb cable","2011-10-06 23:46:37.194","2011-10-06 23:46:19.458"
4e54b03494b5b305e349088be09f855634925e1b,9414332,abcat0506001,"ddr2 memory pc","2011-09-17 15:00:51.329","2011-09-17 14:57:08.079"
4e54d104fc54a94e8ae600cac0070cd40cd2c404,13915882,cat02015,waterproof,"2011-10-26 00:07:10.672","2011-10-26 00:05:58.597"
4e54e0d7107367f79353936e14dd39dd272c58a6,9845475,abcat0201011,"iPod shuffle","2011-09-23 14:11:47.976","2011-09-23 14:10:46.141"
4e54e2eb7359c7a9256f7ab7656547eac6cfe82c,2730745,abcat0410047,"Camera cord","2011-08-19 09:14:19.615","2011-08-19 09:13:39.153"
4e54f96a65ddc5d8a0570b7a92e00b17e8298787,1432785,pcmcat144700050004,"Ear bud","2011-10-28 13:31:15.205","2011-10-28 13:27:35.869"
4e5500f2e771ba22c2cd0711bd71bc7a70738181,2073109,pcmcat167300050040,"Sound bar","2011-09-10 18:49:34.839","2011-09-10 18:46:28.298"
4e550ecee96d59b6d019b7e9b92d8f5f39406d15,3604171,pcmcat229100050004,"Kindle case","2011-10-06 07:18:48.282","2011-10-06 07:17:39.679"
4e550ecee96d59b6d019b7e9b92d8f5f39406d15,3604153,pcmcat229100050004,"Kindle case","2011-10-06 07:19:34.34","2011-10-06 07:17:39.679"
4e550ecee96d59b6d019b7e9b92d8f5f39406d15,3604135,pcmcat229100050004,"Kindle case","2011-10-06 07:20:23.47","2011-10-06 07:17:39.679"
4e550ecee96d59b6d019b7e9b92d8f5f39406d15,3487648,pcmcat209400050001,iPhone,"2011-10-20 09:51:52.254","2011-10-20 09:51:18.086"
4e5523459b50c45148a3a7924163c30eea27e53a,9463136,pcmcat233400050011,"audio car adapter","2011-10-20 18:08:15.046","2011-10-20 18:04:05.533"
4e552d617007949bfcf22dc6cf00f9b8fb30ca04,3353719,abcat0507008,Motherboard,"2011-09-11 09:10:35.136","2011-09-11 09:07:43.768"
4e552d617007949bfcf22dc6cf00f9b8fb30ca04,1918043,abcat0302013,Alpine,"2011-10-15 14:48:34.799","2011-10-15 14:48:26.17"
4e5543c28436575dd4c9a9fde72928acf1ecdba5,2619398,cat02940,"jill scott","2011-08-29 18:28:31.276","2011-08-29 18:28:03.872"
4e5543c28436575dd4c9a9fde72928acf1ecdba5,3486206,cat02009,dev,"2011-08-31 00:12:25.582","2011-08-31 00:11:54.56"
4e5543c28436575dd4c9a9fde72928acf1ecdba5,4038428,cat02010,"lenny kravitz","2011-08-31 01:03:11.826","2011-08-31 01:02:59.574"
4e5543c28436575dd4c9a9fde72928acf1ecdba5,9661351,cat02702,"chris brown","2011-08-31 01:41:36.579","2011-08-31 01:41:16.496"
4e5543c28436575dd4c9a9fde72928acf1ecdba5,2794138,pcmcat247400050000,"chris brown","2011-08-31 01:43:38.997","2011-08-31 01:41:16.496"
4e5543c28436575dd4c9a9fde72928acf1ecdba5,2971078,pcmcat138500050001,"chris brown","2011-08-31 01:45:31.192","2011-08-31 01:41:16.496"
4e5543c28436575dd4c9a9fde72928acf1ecdba5,7338099,cat02015,"i know what you did last summer","2011-09-16 00:27:47.15","2011-09-16 00:27:09.759"
4e5543c28436575dd4c9a9fde72928acf1ecdba5,5335069,cat02713,"lil kim","2011-09-16 00:31:26.755","2011-09-16 00:31:06.357"
4e5543c28436575dd4c9a9fde72928acf1ecdba5,428228,cat02607,"janet jackson control","2011-09-16 00:31:57.71","2011-09-16 00:31:52.401"
4e5543c28436575dd4c9a9fde72928acf1ecdba5,18860322,cat02828,"jennifer lopez","2011-09-16 00:34:27.679","2011-09-16 00:33:48.219"
4e5543c28436575dd4c9a9fde72928acf1ecdba5,9124734,cat02015,"the dark knight","2011-09-16 00:49:27.556","2011-09-16 00:47:49.553"
4e5543c28436575dd4c9a9fde72928acf1ecdba5,7731305,cat02009,rihanna,"2011-09-26 15:07:06.366","2011-09-26 15:06:29.439"
4e5543c28436575dd4c9a9fde72928acf1ecdba5,3616273,cat02009,"britney speas","2011-10-23 22:53:10.172","2011-10-23 22:52:54.202"
4e55461145d0f50c38485dba5b3f920257dac68b,1023414,abcat0715001,"xbox accessories","2011-08-23 15:09:28.673","2011-08-23 15:09:05.323"
4e555d711bd49daed2492e533ffbf1393ec8e3ef,2761061,abcat0202003,"Marantz 1402","2011-10-01 11:47:21.275","2011-10-01 11:47:09.955"
4e555d711bd49daed2492e533ffbf1393ec8e3ef,2004037,abcat0102003,2004037,"2011-10-17 12:30:12.215","2011-10-17 12:25:27.191"
4e555d711bd49daed2492e533ffbf1393ec8e3ef,2539948,abcat0101001,Kdl-40ex723,"2011-10-17 16:12:33.107","2011-10-17 16:11:32.545"
4e556303c6cf2a471e97a41fc9c19214eff95268,9941318,pcmcat186100050006,"external hard drive","2011-10-14 14:54:00.552","2011-10-14 14:52:34.531"
4e5580a795195c50ddb3e677942e3467f7de730e,1945531,pcmcat209000050007,"Ipad 2","2011-10-01 15:17:56.272","2011-10-01 15:17:09.813"
4e5587389b48cdb0b655f4b833350c838c120d35,9957955,pcmcat182300050008,"Vedio card Best for games","2011-10-08 03:47:31.777","2011-10-08 03:47:03.359"
4e558d884a845ef0e25333c517bbb87ead94c6e9,9999163800050002,pcmcat212600050011,"hp desktop","2011-09-07 10:54:04.884","2011-09-07 10:52:20.822"
4e55a237bc481277f5e7cb519857469154ed83ca,3098129,pcmcat186400050002,"canon power shot","2011-10-16 17:31:17.211","2011-10-16 17:28:55.979"
4e55abad31a7130fdac697792f13ceeaca034485,9459622,pcmcat189600050009,"dvd burner","2011-10-22 18:29:29.04","2011-10-22 18:28:49.629"
4e55ad9466df4e333525c3d6d7dbf6d6d2bb7649,2120195,abcat0101001,2120195,"2011-09-10 14:24:49.343","2011-09-10 14:24:41.272"
4e55ae1651526f115ecdd43fd8923b449c24a8aa,2138389,abcat0101001,"lcd tv","2011-10-10 02:20:08.504","2011-10-10 02:20:04.928"
4e55b89f9200cc2d341e513dac1134f555ef4d6a,1997349,pcmcat167300050040,"Home theatre systems","2011-09-28 01:43:28.536","2011-09-28 01:42:39.792"
4e55b92574b3947b21219468f171080ed383a6eb,9947163,pcmcat151600050007,OnlineMidnightSale_Musical_Instruments,"2011-09-13 23:17:09.303","2011-09-13 23:16:13.831"
4e55b92574b3947b21219468f171080ed383a6eb,8795048,pcmcat170900050018,OnlineMidnightSale_Accessories,"2011-09-13 23:18:41.458","2011-09-13 23:17:22.052"
4e55b92574b3947b21219468f171080ed383a6eb,9343061,abcat0515012,OnlineMidnightSale_Accessories,"2011-09-13 23:19:14.623","2011-09-13 23:17:22.052"
4e55b92574b3947b21219468f171080ed383a6eb,2257682,abcat0101001,OnlineMidnightSale_Accessories,"2011-09-13 23:19:56.83","2011-09-13 23:17:22.052"
4e55ba99f5d0a5952b51092e82c4d5e739173542,2629446,pcmcat143700050032,"iPhone av","2011-09-04 14:47:31.325","2011-09-04 14:47:11.301"
4e55bdccc38c8b8f797150fd7a0622025afd44a5,3487693,pcmcat209400050001,"3gs 32gb","2011-10-18 19:55:03.31","2011-10-18 19:53:30.726"
4e55bdccc38c8b8f797150fd7a0622025afd44a5,3487675,pcmcat209400050001,"3gs 32gb","2011-10-18 19:57:00.045","2011-10-18 19:53:30.726"
4e55d017e712ce533244fb85e843b1f592a79887,2809771,pcmcat209000050008,"galaxy tablet","2011-09-08 23:09:24.794","2011-09-08 23:07:13.023"
4e55d017e712ce533244fb85e843b1f592a79887,2842056,pcmcat209000050008,"galaxy tablet","2011-09-08 23:11:24.242","2011-09-08 23:07:13.023"
4e55d67c3a48090e39d31aaf0ae82ed37d30e467,3006342,pcmcat247400050000,Samsung,"2011-09-27 06:38:42.57","2011-09-27 06:36:16.412"
4e55d67c3a48090e39d31aaf0ae82ed37d30e467,3167208,pcmcat247400050000,Toshiba,"2011-09-27 07:05:37.258","2011-09-27 07:05:10.42"
4e55d67c3a48090e39d31aaf0ae82ed37d30e467,3504885,pcmcat247400050000,Sony,"2011-09-27 09:41:02.469","2011-09-27 09:36:18.407"
4e55d67c3a48090e39d31aaf0ae82ed37d30e467,1697102,pcmcat247400050000,DelL,"2011-09-27 09:45:11.32","2011-09-27 09:43:40.118"
4e56070b8a07c22668dc571bf26c45a849f9c5ff,17366501,cat02015,navigation,"2011-10-25 23:47:35.359","2011-10-25 23:46:51.704"
4e5609de2a3496b94e546466c90feae8f11e9645,2842092,pcmcat209000050008,"Hp touch pad","2011-08-22 19:12:03.065","2011-08-22 19:11:00.318"
4e560e74fc93bce4103ce3001e6c683dab185269,2925714,pcmcat247400050000,sony,"2011-09-21 21:40:32.49","2011-09-21 21:39:27.899"
4e5615b6f28daeb95b5f23c47f197455f9781385,2899318,pcmcat183800050007,"sony chargers","2011-08-31 16:24:47.486","2011-08-31 16:23:57.121"
4e561852144b39a0533d08a616f118b0b9d5b248,2009041,pcmcat233600050006,"Sony handycam sx85","2011-08-16 11:01:31.323","2011-08-16 11:00:56.197"
4e561b13af6933ef19371e976187ca29c2a64ef9,1034769,abcat0707001,"ds xl","2011-08-13 13:02:53.005","2011-08-13 13:02:32.669"
4e562b66fd80206fa49e8d0f1a3a03bd30c40b7e,9326749,abcat0911006,"Dyson dc28 animal","2011-09-07 12:11:13.761","2011-09-07 12:10:43.136"
4e562d8741cac0194eab465df217f6bbde2cf932,15507756,cat02015,empire,"2011-08-14 17:27:18.404","2011-08-14 17:26:43.578"
4e56323cd140cb8d0be094607690db364887436e,1200475,pcmcat209400050001,verizon,"2011-08-28 15:39:27.611","2011-08-28 15:36:38.675"
4e563e4605fb83882ad0ef8710aecd861fa30966,2925823,abcat0101001,"Led tv","2011-09-05 07:48:28.09","2011-09-05 07:47:29.269"
4e5652715264f0d854a844d2ca08d250b2f0a721,2033127,abcat0307024,converter,"2011-10-25 22:37:31.429","2011-10-25 22:36:58.624"
4e565cf1c84844002dfe82f517992f1bfbdfffed,3331636,abcat0106008,v-moda,"2011-10-19 23:26:35.46","2011-10-19 23:25:59.74"
4e567520a7e0d09cedfee064c4c35298d24a17e6,2304459,pcmcat223000050007,"Powered car sub","2011-08-21 21:21:58.965","2011-08-21 21:20:22.401"
4e5693de19f70b1c7dc2900dac7f4eab51acdaee,1486469,pcmcat180000050013,"Nikon D7000","2011-08-14 10:53:11.998","2011-08-14 10:52:36.565"
4e5693de19f70b1c7dc2900dac7f4eab51acdaee,1230707,pcmcat180400050000,"Nikon D7000","2011-08-14 10:54:52.729","2011-08-14 10:52:36.565"
4e56b31b2fe362ad64ad07df8988a210461d3e15,1324138,pcmcat156400050037,"unlocked phones","2011-09-25 01:30:02.155","2011-09-25 01:29:29.057"
4e56b31b2fe362ad64ad07df8988a210461d3e15,2311043,pcmcat156400050037,"unlocked phones","2011-09-25 01:31:22.221","2011-09-25 01:29:29.057"
4e56c41d08d4651b6804b877b90e909317be7ef0,2125876,pcmcat158900050018,"projector screens","2011-10-19 22:23:22.366","2011-10-19 22:22:49.823"
